Report generated on: 11-26-2022 12:49:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API,,Jan-93,Feb-93,Mar-93,Apr-93,May-93,Jun-93,Jul-93,Aug-93,Sep-93,Oct-93,Nov-93,Dec-93,Jan-94,Feb-94,Mar-94,Apr-94,May-94,Jun-94,Jul-94,Aug-94,Sep-94,Oct-94,Nov-94,Dec-94,Jan-95,Feb-95,Mar-95,Apr-95,May-95,Jun-95,Jul-95,Aug-95,Sep-95,Oct-95,Nov-95,Dec-95,Jan-96,Feb-96,Mar-96,Apr-96,May-96,Jun-96,Jul-96,Aug-96,Sep-96,Oct-96,Nov-96,Dec-96,Jan-97,Feb-97,Mar-97,Apr-97,May-97,Jun-97,Jul-97,Aug-97,Sep-97,Oct-97,Nov-97,Dec-97,Jan-98,Feb-98,Mar-98,Apr-98,May-98,Jun-98,Jul-98,Aug-98,Sep-98,Oct-98,Nov-98,Dec-98,Jan-99,Feb-99,Mar-99,Apr-99,May-99,Jun-99,Jul-99,Aug-99,Sep-99,Oct-99,Nov-99,Dec-99,Jan-00,Feb-00,Mar-00,Apr-00,May-00,Jun-00,Jul-00,Aug-00,Sep-00,Oct-00,Nov-00,Dec-00,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02,Apr-02,May-02,Jun-02,Jul-02,Aug-02,Sep-02,Oct-02,Nov-02,Dec-02,Jan-03,Feb-03,Mar-03,Apr-03,May-03,Jun-03,Jul-03,Aug-03,Sep-03,Oct-03,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sep-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sep-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sep-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22
,petroleum and other liquids production (Mb/d),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.53-1-WORL-TBPD.M,    World,67792.942,67813.134,67158.159,66423.775,66531.42,66267.654,66993.12,66855.718,66880.545,67402.696,67472.296,67647.643,68475.4,68207.3,68126.2,67773.5,68141.6,68545.5,68217.5,68087.5,68752.5,69332.5,69732.5,70105.5,69835.9,70234.9,69395.9,70310.9,70306.8,69262.8,70306.2,70441.2,70924.2,70518.2,70819.2,71175.2,71277.3,71576.4,71648.3,71533.3,71468.3,71729.8,71917.8,71480.8,71980.8,72453.8,72998.8,73582.8,73421.7,73944.6,73925.7,74385.1,73737.3,72936.7,73443,74351,74801.4,75316.5,75158.5,75048.4,76481.5,76882.5,76695.5,76583.4,75957.1,75650.4,75195.4,74483.3,74500.4,74671.4,75665.4,75352.5,75647.6,76090.3,75679.6,74266.6,74094.6,73037.8,74660.9,74583.9,74698.3,75298.3,75297.3,74616.5,75684.6635,76268.81438,76317.79681,76934.26332,77479.40614,77228.85178,77784.08429,78683.67722,78877.37221,79242.53665,79932.04029,78288.17433,78332.57116,78212.11472,78940.55169,77925.49954,77302.47995,75729.65554,77716.43953,77874.62335,77442.26925,77443.4964,77951.05538,77206.82489,76695.06696,76819.89822,76617.38257,76120.49688,76781.03122,76456.9766,76893.23161,76721.91422,77284.68866,78736.40263,79023.1686,77081.52131,77533.67466,79328.86422,79803.43754,78663.56633,78614.01512,77908.75947,78740.40198,79299.48145,80085.76102,81129.68429,81497.17012,82836.44116,82776.946,82790.684,82695.079,82569.962,82147.572,83793.3,84409.856,83355.688,83907.353,84804.735,84651.919,84314.773,84629.643,85025.2,85150.02,85610.176,85899.564,85409.476,85073.378,85323.399,84633.615,84580.843,85430.766,85143.014,85087.904,85148.529,84744.788,85066.179,84860.376,84852.074,86186.1,85995.136,85481.183,85737.973,85202.988,84953.839,84732.535,84999.949,84876.923,85299.74,84955.439,84944.118,85424.793,84612.174,85450.939,86197.094,85959.326,86491.174,86583.45815,86661.41915,86885.51215,86415.27515,87152.63415,87098.23015,88093.29315,87144.80115,85533.25715,87137.50815,86878.71415,85581.78115,84285.68564,84842.70664,84721.96464,85184.91664,85136.42764,85410.49864,86315.84464,85948.39664,86361.26964,86842.57364,86983.43164,86511.13664,86276.74374,86716.52574,86980.51674,87131.62074,87419.73174,87091.02574,87415.70874,87330.95574,87470.39474,87760.10474,88080.54974,88091.59674,88949.19427,88208.30827,87313.17927,87295.51327,87138.93727,88056.81927,88567.72527,89066.73827,88343.45927,88819.89027,89829.35227,90150.26927,90574.53382,90890.04282,90626.15782,91031.62282,90623.90482,90342.68282,90794.92882,90888.53282,90175.83782,90876.50782,91367.25282,91042.91182,90211.28986,89979.64686,90223.92486,91062.26486,91203.60286,91338.63986,92215.79486,92053.14886,91429.22386,91684.32086,92014.21486,92145.46386,92202.01631,92758.63431,92084.56131,92398.33031,92831.26631,93592.91631,93857.20131,94294.98831,94790.29631,96046.90131,95586.04531,96264.96031,95054.19023,94934.69723,95944.85423,96054.54323,96204.70223,96891.87023,97417.81623,97363.12323,97057.49423,97215.68723,97645.89923,97638.50823,97355.81268,96568.78368,96587.08668,96435.38668,95998.32168,96517.56368,97576.36368,96569.40568,96729.20768,97978.27268,99089.37268,97966.15868,97008.42623,96961.39281,96690.513,96442.75144,97400.60599,98109.6297,98720.04524,98057.90045,98086.14773,98663.77214,99159.87622,98202.23787,98709.15085,98942.51942,99305.52359,99498.64662,99501.3026,100123.5709,100961.8352,101515.4219,101256.8713,102080.8276,102298.746,101625.7334,99872.6495,99698.18453,99746.98187,100042.9153,99873.59947,100147.8956,99678.21181,100823.7602,99114.98516,100922.0356,101599.5216,101245.7941,100905.2038,99721.2923,100012.2308,99538.93273,88446.61448,88278.01703,90108.31662,91089.4146,91118.87441,91437.51173,93044.24167,92953.82202,93865.38093,90529.08127,93828.56004,93992.35179,94946.13103,95520.93658,97017.33258,96487.58517,96712.42854,98074.49901,98714.30094,98225.81183,98076.93494,98980.51243,99452.66429,98626.6047,98535.79935,99071.58422,100231.5147
