period,oil_price,oil_prod,gs_imp,gs_exp,gs_imp_cvm,gs_exp_cvm,g_imp,g_exp,g_imp_cvm,g_exp_cvm,eer,exp_excl_pm,imp_excl_pm,exp_sitc_0,imp_sitc_0,exp_sitc_1,imp_sitc_1,exp_sitc_2,imp_sitc_2,exp_sitc_3,imp_sitc_3,exp_sitc_4,imp_sitc_4,exp_sitc_5,imp_sitc_5,exp_sitc_6,imp_sitc_6,exp_sitc_7,imp_sitc_7,exp_sitc_8,imp_sitc_8,ind_prod,cpi_index,epu,real_eer,oil_price_real,gs_imp_def,gs_exp_def,g_imp_def,g_exp_def,oil_price_y_y,oil_prod_y_y,gs_imp_y_y,gs_exp_y_y,gs_imp_cvm_y_y,gs_exp_cvm_y_y,g_imp_y_y,g_exp_y_y,g_imp_cvm_y_y,g_exp_cvm_y_y,eer_y_y,exp_excl_pm_y_y,imp_excl_pm_y_y,exp_sitc_0_y_y,imp_sitc_0_y_y,exp_sitc_1_y_y,imp_sitc_1_y_y,exp_sitc_2_y_y,imp_sitc_2_y_y,exp_sitc_3_y_y,imp_sitc_3_y_y,exp_sitc_4_y_y,imp_sitc_4_y_y,exp_sitc_5_y_y,imp_sitc_5_y_y,exp_sitc_6_y_y,imp_sitc_6_y_y,exp_sitc_7_y_y,imp_sitc_7_y_y,exp_sitc_8_y_y,imp_sitc_8_y_y,ind_prod_y_y,cpi_index_y_y,epu_y_y,real_eer_y_y,oil_price_real_y_y,gs_imp_def_y_y,gs_exp_def_y_y,g_imp_def_y_y,g_exp_def_y_y,oil_price_m_m,oil_prod_m_m,gs_imp_m_m,gs_exp_m_m,gs_imp_cvm_m_m,gs_exp_cvm_m_m,g_imp_m_m,g_exp_m_m,g_imp_cvm_m_m,g_exp_cvm_m_m,eer_m_m,exp_excl_pm_m_m,imp_excl_pm_m_m,exp_sitc_0_m_m,imp_sitc_0_m_m,exp_sitc_1_m_m,imp_sitc_1_m_m,exp_sitc_2_m_m,imp_sitc_2_m_m,exp_sitc_3_m_m,imp_sitc_3_m_m,exp_sitc_4_m_m,imp_sitc_4_m_m,exp_sitc_5_m_m,imp_sitc_5_m_m,exp_sitc_6_m_m,imp_sitc_6_m_m,exp_sitc_7_m_m,imp_sitc_7_m_m,exp_sitc_8_m_m,imp_sitc_8_m_m,ind_prod_m_m,cpi_index_m_m,epu_m_m,real_eer_m_m,oil_price_real_m_m,gs_imp_def_m_m,gs_exp_def_m_m,g_imp_def_m_m,g_exp_def_m_m
2000-10-01,29.71,79242.54,25272,23930,32388,34634,19339,16117,23383,22579,101.3391,22575,23378,747,1917,441,534,310,886,3077,2377,28,80,2942,2529,2888,3339,9465,8315,2633,3222,88.3441120560037,173.9,47.63079,131.39,17.08453133985049,78.02889959244165,69.09395391811515,82.70538425351751,71.38048629257274,37.41905642923219,5.238152786981898,11.798274717982746,8.368807173263292,6.375012316484383,6.252300895815438,12.750699626865671,11.838179168690584,6.766814300716863,8.219900306748466,0.9445079185464019,7.978189123260152,7.277900146842878,-8.004926108374384,1.3749338974087784,1.8475750577367205,-17.209302325581397,2.990033222591362,7.654921020656136,-15.675527541792272,26.908702616123865,-24.324324324324326,0,11.905667554203118,11.803713527851459,13.121817469643556,-1.21301775147929,10.546601261387528,9.580917237743806,9.799833194328606,7.11436170212766,4.374800835081346,3.4503271861986984,-20.690297668703078,-1.0393914287866413,32.83578715212151,5.09824843579167,1.9919627712562848,5.604630395072712,3.3434505591726906,-2.781413612565438,0.4629591478519103,1.1324982992516708,0.7282064233699541,1.108232135610152,0.4553760477999826,1.2619122421195939,2.4472412916348842,1.2075831024930748,2.4967088837441556,2.625510777597185,2.5157803914445305,1.2078444954327028,-1.5810276679841897,2.898550724637681,6.521739130434782,-5.319148936170213,-1.5873015873015872,0.6818181818181818,-4.47066128531512,36.530729465824244,33.33333333333333,-6.976744186046512,2.795248078266946,0.47675804529201427,3.3643521832498213,-1.7073888725345894,3.104575163398693,-0.15609990393852063,7.998359310910582,2.939297124600639,0.17494548635391782,0.17281105990784065,-17.12133753467648,2.5522947236965203,-2.949128252681779,0.02400018586910579,0.27159360335293703,0.05368089817092848,-0.04826261511029131
2000-11-01,30,79932.04,26297,24435,33640,35091,20325,16613,24489,23045,99.6623,23061,24484,758,1898,449,522,310,962,3351,2073,24,87,2810,2760,3053,3630,9595,8736,2644,3420,88.618438624953,174.2,84.58303,129.22,17.22158438576349,78.1718192627824,69.63323929212618,82.99644738453999,72.08939032328054,29.64563526361279,6.15525390684658,14.409397433108548,9.294628080690611,9.40548978795369,6.808912156815,16.502350108907486,14.068937105190882,10.945499025959316,9.675423567485247,-0.6381701733956554,9.527428164331512,11.382039850787006,-1.4304291287386215,4.861878453038674,-11.614173228346457,-23.008849557522122,1.639344262295082,21.311475409836063,-7.430939226519337,8.42050209205021,0,11.538461538461538,2.93040293040293,15.191986644407345,8.185683912119064,3.242320819112628,15.172248229504262,14.690823158723907,8.05067429505517,16.366110922082342,3.7708331814652185,3.444180522565311,92.45780380701483,-2.5269668854190197,25.329075650932225,4.573726286362123,2.327255164087902,5.0086313836381535,4.005923473823852,0.9761023224503504,0.870113451688954,4.055872111427667,2.110321771834517,3.8656292453995307,1.3195126176589478,5.098505610424531,3.0774958118756595,4.729932001881709,2.0638646529961466,-1.6546426798738099,2.1528239202657806,4.7309436222089145,1.4725568942436411,-0.99113197704747,1.8140589569160999,-2.247191011235955,0,8.577878103837472,8.904777380565486,-12.789230122002524,-14.285714285714285,8.75,-4.486743711760707,9.134045077105576,5.713296398891967,8.7151841868823,1.3734812466983624,5.063138905592303,0.41777440182301556,6.145251396648044,0.31052048921540215,0.17251293847037547,77.5805734064037,-1.6515716568992982,0.8022054757411851,0.1831624834993878,0.7805102232970331,0.3519276690986462,0.9931342129026124
2000-12-01,25.19,78288.17,26299,24697,34084,35914,20300,16529,24847,23380,99.4118,23392,24842,741,2004,442,668,344,919,4017,2736,29,72,3065,2581,3056,3657,9432,8735,2585,3450,88.8984780039232,174.6,64.9144,128.93,14.427262313860252,77.15937096584908,68.76705463050621,81.70000402463073,70.69717707442258,3.4496919917864464,4.920721288186926,15.199964956853126,11.18764631730596,12.310531171741136,10.559044452653614,17.239387814034075,14.363799903134296,14.460106873042196,13.644096631507315,-1.4937677926818829,13.470773708464709,14.542604205090374,-2.242744063324538,5.584826132771338,7.542579075425791,20.795660036166367,12.418300653594772,16.476552598225602,8.274932614555256,42.57425742574257,-19.444444444444446,-19.101123595505616,14.280387770320658,10.204953031596926,13.987318164863858,11.35809987819732,15.786889270807759,15.787380699893955,7.933194154488518,16.122517670817906,3.853686438639148,3.4360189573459614,156.164034892141,-3.3000825020625553,0.01321883283822515,2.5727184752546286,0.5685666584442575,2.428165600155001,0.6332957830274494,-16.03333333333333,-2.0565845685910125,0.007605430277217933,1.072232453447923,1.319857312722949,2.3453307115784674,-0.12300123001230012,-0.5056281225546259,1.4618808444607783,1.4536775873291388,-0.25134880491419764,1.43532370669095,1.4621793824538476,-2.242744063324538,5.584826132771338,-1.55902004454343,27.969348659003828,10.967741935483872,-4.46985446985447,19.874664279319607,31.982633863965265,20.833333333333336,-17.24137931034483,9.07473309608541,-6.485507246376812,0.0982640026203734,0.743801652892562,-1.6988014590932778,-0.011446886446886446,-2.231467473524962,0.8771929824561403,0.31600576958410603,0.22962112514351646,-23.253636101709755,-0.22442346386007742,-16.22569683085146,-1.2951576494975536,-1.2439241236302971,-1.5620468113563546,-1.9312318256745682
2001-01-01,24.49,78332.57,26440,25603,34030,36689,20420,16950,24926,23873,98.2362,23894,24920,789,1956,449,554,321,1010,4305,2688,19,80,3050,2686,3066,3610,9756,8893,2628,3361,87.7852974525392,175.6,60.04069,126.34,13.94646924829157,77.69615045548046,69.78385892229278,81.9224905720934,71.0007121015373,-3.16330565440886,3.4986085687641375,13.637340439248721,14.821957126199658,9.869886675491557,11.394826329851835,14.519656777522293,15.707556829817735,11.108139431220469,13.158268948191687,-4.175043383344897,13.220242608036392,11.09129814550642,4.641909814323608,5.844155844155844,13.09823677581864,-8.58085808580858,5.245901639344262,18.963486454652532,12.519602718243597,9.983633387888707,-34.48275862068966,-10.112359550561797,18.63088292493193,12.384937238493723,13.63973313565604,2.7027027027027026,12.98204979733642,16.736676292990285,7.177814029363784,4.1201982651796785,2.7582042720359885,3.7212049616066047,99.58696875622248,-5.518994914747229,-6.63751507569145,3.4290139707567104,3.076561909796171,3.070447731161638,2.2528516080368997,-2.7788805081381613,0.056713549441772274,0.5361420586334081,3.6684617564886426,-0.15843210890740522,2.157932839561174,0.5911330049261084,2.5470385383265777,0.31794582847023783,2.108639863130881,-1.182555793175461,2.146032831737346,0.3139843812897512,6.477732793522267,-2.3952095808383236,1.583710407239819,-17.065868263473057,-6.686046511627906,9.902067464635474,7.169529499626587,-1.7543859649122806,-34.48275862068966,11.11111111111111,-0.48939641109298526,4.06819062378923,0.32722513089005234,-1.285206453377085,3.435114503816794,1.80881511161992,1.6634429400386848,-2.579710144927536,-1.2521930367974117,0.5727376861397481,-7.507902714960013,-2.0088420072907804,-3.33253153030138,0.695676342241003,1.4786212631179048,0.27232134210861314,0.42934532844952156
2001-02-01,24.97,78212.11,26623,25872,34144,36784,20575,16895,25047,23636,97.7179,23659,25041,753,2066,433,589,307,957,3397,2275,22,92,3037,2666,3241,3638,9725,9011,2833,3425,87.7719367265321,176,61.49486,125.56,14.1875,77.97270384254921,70.33492822966507,82.14556633528966,71.4799458453207,-8.835341365461852,2.5479616110438896,15.566262968268438,16.294331820020677,11.479691785294502,11.200459506031017,16.6780083928774,15.214129841789417,12.966804979253114,12.253039513677813,-4.336755172407044,12.410319760535943,12.955027290360412,0.13297872340425532,17.51990898748578,2.3640661938534278,1.7271157167530224,-0.967741935483871,10.76388888888889,7.807045382418281,10.16949152542373,-21.428571428571427,9.523809523809524,16.404752778842468,16.216216216216218,14.644499469402191,6.002331002331003,12.181335794209252,15.629411009880661,17.55186721991701,11.273554256010396,1.9912393292914072,3.5294117647058822,67.89992873895248,-5.778177997898836,-11.943227455275656,3.6657539301817663,4.580801497239667,3.2852158776251716,2.6378709573835746,1.9599836668027786,-0.1537802219434475,0.6921331316187594,1.0506581260008592,0.3349985307081986,0.25893319523562924,0.7590597453476984,-0.32448377581120946,0.48543689320388345,-0.9927533196498136,-0.527605913095169,-0.9835105047292206,0.48555377207062606,-4.562737642585551,5.623721881390593,-3.5634743875278394,6.31768953068592,-4.361370716510903,-5.247524752475248,-21.091753774680605,-15.364583333333334,15.789473684210526,15,-0.42622950819672134,-0.7446016381236039,5.707762557077626,0.775623268698061,-0.3177531775317753,1.326886315079276,7.800608828006088,1.9041951800059507,-0.015219776425906146,0.22779043280182557,2.421974164520769,-0.6173816685135358,1.7282564311964133,0.3559421997711569,0.7896801866258587,0.2723010026165552,0.6749703342384085
2001-03-01,23.01,78940.55,26501,25294,34209,36385,20412,16346,25086,23252,98.4528,23300,25079,691,2045,424,588,303,970,3675,2375,29,87,3069,2677,3000,3628,9649,8997,2716,3432,87.2505857417695,176.1,88.12578,126.76,13.066439522998298,77.46791779940952,69.51765837570427,81.3680937574743,70.29932908997075,-16.93140794223826,3.436616359486253,13.412076860529806,10.031320689055159,11.212613784135241,7.102908277404922,14.103639107831627,6.564965121585501,12.9542077536134,6.763395931860967,-3.426804111576386,7.087048441952386,12.932859008420769,-7.372654155495978,9.12486659551761,-0.702576112412178,2.2608695652173916,-4.716981132075472,10.857142857142858,-5.112316034082107,12.24007561436673,11.538461538461538,22.535211267605636,10.674359899026326,8.732737611697807,-3.038138332255979,-1.3326081044329616,11.937354988399072,19.291964996022276,10.004050222762253,14.667557634480454,0.8501464117689986,2.982456140350874,95.12476914591575,-4.382590329637164,-19.337142294848046,1.977710083016077,2.734204382261432,1.01760826540033,-0.18586033962624443,-7.849419303163787,0.9313647208852981,-0.4582503850054464,-2.2340754483611627,0.1903701968134958,-1.084710743801653,-0.7922235722964762,-3.249482095294466,0.15570727033177625,-1.6246403790827553,0.7520628257463536,-1.5173929582822605,0.15175112814983427,-8.233731739707835,-1.016456921587609,-2.0785219399538106,-0.1697792869269949,-1.3029315960912053,1.3584117032392893,8.183691492493377,4.395604395604396,31.818181818181817,-5.434782608695652,1.0536713862364175,0.41260315078769694,-7.435976550447393,-0.2748763056624519,-0.7814910025706941,-0.1553656641882144,-4.129897635015884,0.20437956204379565,-0.5939836856818602,0.05681818181817858,43.30592833287205,0.9557183816502094,-7.901747855518606,-0.6473881477279616,-1.1619687039306543,-0.9464571400506103,-1.6516755033708967
2001-04-01,22.99,77925.5,26362,24716,34020,35496,20224,16023,24853,22627,99.074,22676,24808,683,2008,419,576,302,942,3764,2557,24,83,3159,2696,2996,3610,9077,8842,2630,3331,86.5846559995575,176.4,100.30788,127.83,13.032879818594104,77.48971193415638,69.63038088798737,81.37448195388886,70.81362973438812,-5.351996706463568,1.2884246888187465,10.015858442534013,7.474888028873332,7.142857142857142,3.722751446437964,10.272628135223554,5.560313591145662,8.169394150417828,3.3951745567537923,-4.091647007232291,3.709124171049623,7.992338499042312,-6.8212824010914055,6.13107822410148,-2.784222737819025,-1.8739352640545146,-5.919003115264798,11.61137440758294,-5.947026486756622,-3.2904689863842664,-14.285714285714285,16.901408450704224,17.217068645640072,10.446538303973782,9.104151493080845,3.6165327210103326,1.6347553465457396,11.388259007306626,2.975724353954581,3.095017022593624,-0.638667440801032,3.218256290228204,134.67981706238575,-5.128395428232158,-8.303039893053421,2.6814678796984137,3.6174672674133053,1.9443891697137603,2.094042631751072,-0.08691873098654118,-1.285841053805684,-0.5245085091128637,-2.285126907567012,-0.5524861878453038,-2.4433145527002886,-0.9210268469527728,-1.9760185978220972,-0.9288049111057961,-2.6879408222948564,0.6309622478995028,-2.6781115879828326,-1.080585350293074,-1.1577424023154848,-1.8092909535452322,-1.179245283018868,-2.0408163265306123,-0.33003300330033003,-2.88659793814433,2.4217687074829932,7.663157894736843,-17.24137931034483,-4.597701149425287,2.932551319648094,0.709749719835637,-0.13333333333333333,-0.4961411245865491,-5.928075448232978,-1.7227964877181283,-3.166421207658321,-2.9428904428904428,-0.7632381336475083,0.1703577512776896,13.823537221457775,0.8441148627327179,-0.25683893722636064,0.028133110280939344,0.16214946664903007,0.007850984482446996,0.7315868459557368
2001-05-01,24.63,77302.48,26333,24361,33968,34909,20146,15912,24729,22312,99.3906,22360,24654,667,2030,428,605,317,905,3622,2608,25,91,3061,2870,2970,3481,8910,8599,2680,3417,86.4148938206104,177.3,67.84627,128.66,13.891708967851098,77.52296278850683,69.78429631327165,81.46710340086538,71.31588382932951,-6.52751423149906,-0.2283574436098669,10.193748169226263,5.1175836030204955,8.829937203639627,2.9096161782913743,11.046191158637415,5.02970297029703,10.778121220266094,4.091439234896198,-1.9214942499245051,4.193849021435228,10.456989247311828,-8.50480109739369,6.005221932114883,-3.167420814479638,11.009174311926607,1.2779552715654952,7.354685646500593,6.498088797412525,33.265201839550336,-3.8461538461538463,15.18987341772152,14.472700074794314,19.384359400998335,1.8518518518518516,3.1101895734597154,2.2962112514351323,9.276909391282247,7.157137145141943,13.258203513423931,-1.631730031486166,3.5630841121495465,25.92494497788908,-2.7513227513227623,-9.743431677567065,1.2531579091465626,2.1455404331737284,0.24198816103614884,0.9013841506058112,7.133536320139195,-0.7995072216411883,-0.11000682801001441,-1.436316556077035,-0.15285126396237508,-1.6537074599954924,-0.38568037974683544,-0.6927541658865382,-0.4989337303343661,-1.3921421310823352,0.3195591174273858,-1.3935438348915152,-0.6207674943566591,-2.342606149341142,1.0956175298804782,2.1479713603818613,5.034722222222222,4.966887417218543,-3.9278131634819533,-3.7725823591923486,1.994524833789597,4.166666666666666,9.63855421686747,-3.102247546691991,6.454005934718101,-0.8678237650200267,-3.5734072022160666,-1.839814916822739,-2.748247002940511,1.9011406844106464,2.58180726508556,-0.19606496900324158,0.5102040816326562,-32.361973954588606,0.6492998513650929,6.589711262676547,0.04291002446713114,0.22104636413217654,0.11382124316196203,0.7092618989102467
2001-06-01,23.95,75729.66,27045,24653,35018,35323,20823,16277,25643,22842,99.2172,22891,25545,708,2035,415,624,324,955,3047,2687,29,74,3070,2761,2966,3700,9538,9069,2788,3482,86.2180383160888,177.7,68.24094,128.43,13.477771525042206,77.2317094065909,69.79305268521927,81.20344733455524,71.2590841432449,-17.15669318574888,-1.94123051165465,9.33015321178801,2.345566257057456,9.674590497666697,1.5291310971228191,10.110517688118026,2.4935457464895157,11.612622415669206,3.334087310563221,0.9244377896497138,3.331377240102921,11.210274270787984,-5.851063829787234,9.29108485499463,-8.991228070175438,17.073170731707318,-0.9174311926605505,6.70391061452514,-14.864487286951663,18.161829375549694,-6.451612903225806,-11.904761904761903,6.819763395963814,12.556053811659194,5.214615111741752,9.694633857100504,4.457343116854671,11.235128173678401,14.028629856850717,10.962396430847674,-1.8015536881045278,3.1939605110336817,33.41206830822767,-0.08557647424924944,-19.720779778198967,-0.31405386089499454,0.8041388231261881,-1.345819760382496,-0.8134213848983795,-2.760860738936256,-2.0346307130120436,2.703831694072077,1.1986371659619883,3.091144606688648,1.185940588386949,3.360468579370594,2.2938662644544996,3.6960653483764006,2.37540337038365,-0.17446317861045296,2.3747763864042932,3.614018009247992,6.146926536731634,0.24630541871921183,-3.0373831775700935,3.1404958677685952,2.2082018927444795,5.524861878453039,-15.875207067918277,3.0291411042944785,16,-18.681318681318682,0.29402156158118264,-3.7979094076655056,-0.13468013468013468,6.291295604711291,7.048260381593716,5.465751831608326,4.029850746268656,1.9022534386889083,-0.22780274998689723,0.22560631697686248,0.5817121560256602,-0.17876573915746136,-2.979744563947082,-0.37569949785138523,0.012547768495513159,-0.32363500763345787,-0.07964521090495515
2001-07-01,22.76,77716.44,25953,24129,33948,34868,19725,15715,24593,22437,99.7551,22484,24469,727,2022,431,613,302,1006,3942,2184,22,78,3013,2713,2709,3739,9171,8458,2602,3425,85.2653509277227,177.4,84.65529,128.77,12.829763246899663,76.44927536231883,69.20098657795113,80.20574960354573,70.04055800686366,-18.714285714285708,-0.08695866814906009,2.302022153021404,3.362748457847841,3.534722010430327,2.7645151783082818,1.0502049180327868,4.460249933528317,3.1845263069564487,6.050007089852059,0.684722038582226,6.036596868515375,2.711665197498216,-5.091383812010443,4.875518672199171,4.866180048661801,5.326460481099656,-4.1269841269841265,1.6161616161616161,5.063965884861407,-13.60759493670886,-33.33333333333333,-7.142857142857142,11.758160237388724,4.065976217874952,2.8864413216862896,16.11801242236025,5.54724364138566,0.4274519116599383,10.021141649048626,1.0324483775811208,-3.0856315219186095,2.7214823393167444,174.28924966732555,0.1477679265826705,-20.86785311644386,-1.1906149294386144,0.5821399327399716,-2.068451021982127,-1.4990636964095618,-4.968684759916483,2.623516334286987,-4.03771491957848,-2.12550196730621,-3.0555714204123596,-1.2881125612207345,-5.27301541564616,-3.452724703569454,-4.094684709277386,-1.773049645390071,0.5421439024685168,-1.77799135031235,-4.212174593853983,2.6836158192090394,-0.6388206388206389,3.8554216867469884,-1.7628205128205128,-6.790123456790123,5.340314136125655,29.37315392189038,-18.71976181615184,-24.137931034482758,5.405405405405405,-1.8566775244299676,-1.7385005432814196,-8.664868509777477,1.054054054054054,-3.8477668274271335,-6.737236740544712,-6.67144906743185,-1.6369902354968406,-1.104974558657204,-0.16882386043893244,24.053522709388236,0.2647356536634769,-4.807977913399993,-1.0130994772534363,-0.8483166797968786,-1.2286396252354055,-1.7099941025508598
2001-08-01,23.77,77874.62,26369,23904,34848,34309,20180,15474,25483,21922,98.4283,21969,25398,676,2049,439,636,311,882,4050,2287,30,81,3072,2826,2739,3706,8674,9151,2504,3429,85.9810579723644,177.4,81.41273,127.66,13.399098083427283,75.66861799816346,69.67268063773354,79.19004826747243,70.58662530790987,-17.465277777777782,-1.0282437222051608,4.746961150393263,-0.9899349707989894,7.705146036161335,-2.1057437155819327,4.494614747307374,-2.6853657002704234,8.664875698264467,-1.730320961090192,-1.7563979718130007,-1.6166592028660993,8.320893930993305,-10.700132100396301,9.51362907536077,-1.348314606741573,13.774597495527727,-6.042296072507553,-0.22624434389140274,16.446233467510062,-5.339403973509934,7.142857142857142,-5.813953488372093,10.424155283968368,11.43533123028391,-5.681818181818182,8.903908316191595,-5.5531358885017426,10.599468213681412,-5.651846269781462,3.6891442394919864,-2.8611295155480807,2.7214823393167444,180.47222897837943,-1.5804486932387722,-19.65193614555932,-2.7465585393430194,1.1398102270077157,-3.8377267025426667,-0.971861054722752,4.437609841827759,0.20353479907210498,1.6028975455631331,-0.9324878776575904,2.651113467656416,-1.6031891705862107,2.3067173637515843,-1.533566656061088,3.6189159516935714,-2.2953157730534386,-1.3300573103530604,-2.2905177014766056,3.7966406473497076,-7.015130674002751,1.3353115727002967,1.8561484918793503,3.7520391517128875,2.980132450331126,-12.326043737574553,2.73972602739726,4.716117216117216,36.36363636363637,3.8461538461538463,1.9581812147361433,4.165130851455952,1.1074197120708749,-0.8825889275207275,-5.419256351542907,8.193426341924805,-3.7663335895465027,0.11678832116788322,0.839387907109408,0,-3.830309954640753,-0.8620020191038391,4.437609841827759,-1.021144229890442,0.6816290967919514,-1.2663697317135851,0.7796444182993163
2001-09-01,22.51,77442.27,25100,23556,33357,34088,18999,15221,24212,21782,99.5949,21829,24155,660,2022,420,644,320,855,3866,2177,17,83,2874,2843,2892,3327,8839,8543,2421,3367,85.1146669808653,178.1,156.55778,129.16,12.638966872543516,75.24657493179842,69.10349683172964,78.46935403931936,69.87879900835551,-26.34162303664921,-1.819406504045446,0.4441954459962384,-0.846066422528097,4.133237598726314,-1.1282884241668358,-0.5183788878416589,-3.248156623442665,4.795706371191136,-1.1212492623360115,0.8591696920903505,-0.8718950093092956,4.5716264773366815,-13.043478260869565,8.53462157809984,1.4492753623188406,14.184397163120568,1.5873015873015872,-2.840909090909091,20.02483700714064,25.04307869040781,-19.047619047619047,-3.488372093023256,0.41928721174004197,12.951926897099723,3.507516105941303,-2.0606417427141595,-3.714596949891068,2.5816522574447647,-0.6972928630024611,7.5718849840255595,-3.486979194581039,2.5921658986175116,172.41411290764606,0.8117389946924696,-28.202727451781595,-3.5426173600264668,0.28544261765133205,-5.070899794510718,-2.151025721137578,-5.300799326882617,-0.5551872997903442,-4.8124691873032726,-1.4558232931726909,-4.278581267217631,-0.6441458509429012,-5.8523290386521305,-1.6350006462453146,-4.987638818035553,-0.6386278624213119,1.1852282321243004,-0.6372615958851109,-4.8940861485156315,-2.366863905325444,-1.3177159590043925,-4.328018223234624,1.257861635220126,2.8938906752411575,-3.061224489795918,-4.54320987654321,-4.809794490599038,-43.333333333333336,2.4691358024691357,-6.4453125,0.6015569709837225,5.585980284775466,-10.2266594711279,1.9022365690569518,-6.6440826139219755,-3.3146964856230032,-1.8081073199183437,-1.0076533272916617,0.39458850056369144,92.30135139799393,1.1749960833463888,-5.673002810718562,-0.5577517834081206,-0.8169397255767874,-0.910081814471006,-1.0027767958401563
2001-10-01,18.76,77443.5,25549,24075,34260,35310,19538,15889,25184,22976,99.3536,23024,25171,634,2070,441,668,305,861,4355,3602,31,87,3111,2933,2792,3532,9358,8471,2602,3446,84.5602095830666,177.6,123.40408,128.53,10.563063063063064,74.57384705195564,68.18181818181817,77.5810038119441,69.15477019498607,-36.85627734769438,-2.2702957275221034,1.0960747071858183,0.6059339740910991,5.7799184883290105,1.9518392331235201,1.0290087388179328,-1.4146553328783273,7.702176795107557,1.7582709597413526,-1.9592635024388434,1.9889258028792913,7.669603901103601,-15.127175368139223,7.981220657276995,0,25.0936329588015,-1.6129032258064515,-2.8216704288939054,41.53396165095873,51.53554901135886,10.714285714285714,8.75,5.7443915703603,15.97469355476473,-3.32409972299169,5.7801737047020065,-1.1304807184363446,1.8761274804570054,-1.1773642233194077,6.952203600248293,-4.283140534072473,2.1276595744680784,159.0846803086827,-2.1767257782175093,-38.171771569617405,-4.427913963329409,-1.3201382821107155,-6.195945388350535,-3.1181016173859537,-16.659262549977786,0.0015882798890010912,1.7888446215139444,2.2032603158430977,2.7070779746380067,3.584839239615114,2.8369914206010844,4.3886735431312,4.0145382454981,5.481590303920669,-0.24228148228473087,5.474368958724632,4.206168495135583,-3.939393939393939,2.3738872403560833,5,3.7267080745341614,-4.6875,0.7017543859649122,12.64873254009312,65.45705098759761,82.35294117647058,4.819277108433735,8.24634655532359,3.165670066830813,-3.4578146611341634,6.16170724376315,5.87170494399819,-0.8427952709820906,7.476249483684427,2.3463023463023465,-0.6514240347358089,-0.2807411566535654,-21.17665439558482,-0.4877671105605415,-16.424632095445073,-0.8940312305942499,-1.3337655721761845,-1.1320983054481648,-1.0361208601808831
2001-11-01,16.06,77951.06,25082,23348,33590,34511,19101,15258,24588,22172,99.4505,22174,24583,661,2080,450,665,314,866,4246,2964,29,83,3215,2789,2767,3514,8464,8404,2711,3395,84.1915751847455,177.5,127.88529,128.39,9.047887323943662,74.67103304554928,67.65379154472487,77.68423621278673,68.81652534728487,-46.466666666666676,-2.4783303416252056,-4.6202988934098945,-4.44853693472478,-0.14863258026159334,-1.652845458949588,-6.022140221402214,-8.156263167399025,0.40426313855200297,-3.7882403992189193,-0.21251767217894496,-3.846320627899918,0.4043456951478517,-12.796833773087071,9.58904109589041,0.22271714922048996,27.39463601532567,1.2903225806451613,-9.97920997920998,26.708445240226798,42.98118668596238,20.833333333333336,-4.597701149425287,14.412811387900357,1.0507246376811594,-9.367834916475598,-3.1955922865013773,-11.787389265242314,-3.8003663003663,2.5340393343419065,-0.7309941520467835,-4.9954202634314875,1.8943742824339904,51.19497374355117,-0.6423154310478351,-47.46193427230046,-4.478322559520949,-2.8426765256418807,-6.40052838302906,-4.540009232036375,-14.392324093816644,0.6553939323506784,-1.8278601902227094,-3.019730010384216,-1.9556333917104496,-2.2628150665533844,-2.236667007882076,-3.9713008999937065,-2.3665819567979667,-3.4993036211699162,0.09753043674311257,-3.6917998610145935,-2.3360216121727384,4.2586750788643535,0.4830917874396135,2.0408163265306123,-0.4491017964071856,2.9508196721311477,0.5807200929152149,-2.5028702640642937,-17.71238200999445,-6.451612903225806,-4.597701149425287,3.3429765348762457,-4.909648823729969,-0.8954154727793696,-0.5096262740656852,-9.553323359692243,-0.7909337740526502,4.189085318985396,-1.4799767846778875,-0.4359430991700284,-0.05630630630630311,3.6313305038212715,-0.10892398661792171,-14.344094417249769,0.13032181848675614,-0.7744390677368472,0.13306401795581735,-0.4891128214980729
